00:19:01.504824 DCon114  ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
00:19:01.613238 DCon120  Saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox" with version "1.19-linux"
00:19:01.622091 DCon120  Finished saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox"
00:19:01.657798 DCon114  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:19:01.950156 DCon123  Saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox" with version "1.19-linux"
00:19:01.958728 DCon123  Finished saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox"
00:19:01.970591 DCon123  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:19:05.657254 DCon123  Saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox" with version "1.19-linux"
00:19:05.665808 DCon123  Finished saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox"
00:19:05.676563 DCon116  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:19:18.580879 DCon116  Saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox" with version "1.19-linux"
00:19:18.588965 DCon116  Finished saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox"
00:19:18.601434 DCon107  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:19:25.152975 DCon125  Saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox" with version "1.19-linux"
00:19:25.165151 DCon125  Finished saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox"
00:19:25.199147 DCon128  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:19:37.048494 DCon129  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:19:38.169246 DCon130  ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={SessionMachine} aText={The machine is not mutable or saved (state is Stopping)}, preserve=false aResultDetail=0
00:19:38.198308 DCon120  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:19:38.199338 DCon120  Saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox" with version "1.19-linux"
00:19:38.206684 DCon120  Finished saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox"
00:19:38.228283 DCon129  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:19:38.255742 DCon130  ERROR [COM]: aRC=NS_ERROR_INVALID_ARG (0x80070057) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={SessionMachine} aText={Properties with TRANSIENT or TRANSRESET flag cannot be set or modified if VM is not running}, preserve=false aResultDetail=0
00:19:39.248365 DCon123  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:19:39.654604 DCon123  Saving settings file "/home/alex/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:19:39.664246 DCon123  Finished saving settings file "/home/alex/.config/VirtualBox/VirtualBox.xml"
00:19:39.670599 DCon121  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:19:46.253113 DCon125  Platform architecture set to 'x86'
00:19:46.255935 DCon125  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:19:46.289583 DCon130  NetIfAdpCtlOut: VBoxNetAdpCtl: Error while retrieving link status for vmnet1: VBoxNetAdpCtl: ioctl failed: Operation not supported
00:19:46.296145 DCon130  NetIfAdpCtlOut: VBoxNetAdpCtl: Error while retrieving link status for vmnet8: VBoxNetAdpCtl: ioctl failed: Operation not supported
00:19:46.312162 DCon130  NetIfAdpCtlOut: VBoxNetAdpCtl: Error while retrieving link status for vmnet1: VBoxNetAdpCtl: ioctl failed: Operation not supported
00:19:46.318709 DCon130  NetIfAdpCtlOut: VBoxNetAdpCtl: Error while retrieving link status for vmnet8: VBoxNetAdpCtl: ioctl failed: Operation not supported
00:19:46.479342 DCon128  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:20:04.306754 DCon123  Platform architecture set to 'x86'
00:20:04.344996 DCon123  Saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox" with version "1.19-linux"
00:20:04.355409 DCon123  Finished saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox"
00:20:04.404935 DCon132  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:20:06.173355 DCon132  Platform architecture set to 'x86'
00:20:06.175783 DCon123  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:20:06.196088 DCon121  NetIfAdpCtlOut: VBoxNetAdpCtl: Error while retrieving link status for vmnet1: VBoxNetAdpCtl: ioctl failed: Operation not supported
00:20:06.201049 DCon121  NetIfAdpCtlOut: VBoxNetAdpCtl: Error while retrieving link status for vmnet8: VBoxNetAdpCtl: ioctl failed: Operation not supported
00:20:06.214230 DCon121  NetIfAdpCtlOut: VBoxNetAdpCtl: Error while retrieving link status for vmnet1: VBoxNetAdpCtl: ioctl failed: Operation not supported
00:20:06.219133 DCon121  NetIfAdpCtlOut: VBoxNetAdpCtl: Error while retrieving link status for vmnet8: VBoxNetAdpCtl: ioctl failed: Operation not supported
00:20:06.400714 DCon123  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:20:12.279145 DCon132  Platform architecture set to 'x86'
00:20:12.314772 DCon132  Saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox" with version "1.19-linux"
00:20:12.323152 DCon132  Finished saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox"
00:20:12.369347 DCon133  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:20:13.768326 DCon133  Launched VM: 1744833184 pid: 193977 (0x2f5b9) frontend: GUI/Qt name: PC015
00:20:13.812013 DCon132  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:20:14.259648 DCon132  Platform architecture set to 'x86'
00:20:14.276317 DCon137  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:20:14.830294 DCon135  NetIfAdpCtlOut: VBoxNetAdpCtl: Error while retrieving link status for vmnet1: VBoxNetAdpCtl: ioctl failed: Operation not supported
00:20:14.835915 DCon135  NetIfAdpCtlOut: VBoxNetAdpCtl: Error while retrieving link status for vmnet8: VBoxNetAdpCtl: ioctl failed: Operation not supported
00:20:14.883342 DCon121  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:20:14.910988 DCon121  NetIfAdpCtlOut: VBoxNetAdpCtl: Error while retrieving link status for vmnet1: VBoxNetAdpCtl: ioctl failed: Operation not supported
00:20:14.922332 DCon121  NetIfAdpCtlOut: VBoxNetAdpCtl: Error while retrieving link status for vmnet8: VBoxNetAdpCtl: ioctl failed: Operation not supported
00:20:15.262208 DCon123  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={7d510820-a678-4730-a862-818dcd3fbed0} aComponent={MediumWrap} aText={Property 'CRYPT/KeyId' does not exist}, preserve=false aResultDetail=0
00:20:15.263311 DCon123  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={7d510820-a678-4730-a862-818dcd3fbed0} aComponent={MediumWrap} aText={Property 'CRYPT/KeyId' does not exist}, preserve=false aResultDetail=0
00:20:15.264457 DCon123  HostDnsMonitorProxy::GetDomainName: no domain set
00:20:15.264546 DCon123  HostDnsMonitorProxy::GetNameServers:
00:20:15.264552 DCon123    name server 1: 127.0.0.53
00:20:15.264634 DCon123  HostDnsMonitorProxy::GetSearchStrings:
00:20:15.264639 DCon123    no search string entries
00:20:15.519571 DCon132  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:21:05.104773 DCon134  Saving settings file "/home/alex/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:21:05.168949 DCon134  Finished saving settings file "/home/alex/.config/VirtualBox/VirtualBox.xml"
00:21:05.304269 DCon134  Saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox" with version "1.19-linux"
00:21:05.317075 DCon134  Finished saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox"
00:21:05.328992 DCon139  Saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox" with version "1.19-linux"
00:21:05.337282 DCon139  Finished saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox"
00:21:05.373365 DCon140  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:21:05.484564 DCon128  Saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox" with version "1.19-linux"
00:21:05.493166 DCon128  Finished saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox"
00:21:05.506244 DCon133  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:21:08.469462 DCon121  Saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox" with version "1.19-linux"
00:21:08.538125 DCon121  Finished saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox"
00:21:08.551112 DCon139  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:21:18.041233 DCon132  Saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox" with version "1.19-linux"
00:21:18.097036 DCon132  Finished saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox"
00:21:18.108775 DCon141  Saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox" with version "1.19-linux"
00:21:18.116419 DCon141  Finished saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox"
00:21:18.147478 DCon134  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:21:40.974501 DCon132  Saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox" with version "1.19-linux"
00:21:40.982264 DCon132  Finished saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox"
00:21:40.987498 DCon146  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:21:40.998354 DCon134  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:22:51.699696 DCon144  Saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox" with version "1.19-linux"
00:22:51.707079 DCon144  Finished saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox"
00:22:51.713476 DCon133  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:22:51.734071 DCon133  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:23:52.224055 DCon148  ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
00:23:52.344046 DCon134  Saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox" with version "1.19-linux"
00:23:52.353018 DCon134  Finished saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox"
00:23:52.380039 DCon121  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:24:05.279464 DCon144  Saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox" with version "1.19-linux"
00:24:05.287583 DCon144  Finished saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox"
00:24:05.321566 DCon134  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:24:09.426576 DCon148  Saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox" with version "1.19-linux"
00:24:09.511938 DCon148  Finished saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox"
00:24:09.525664 DCon144  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:24:12.767846 DCon156  Saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox" with version "1.19-linux"
00:24:12.832238 DCon156  Finished saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox"
00:24:12.846128 DCon155  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:24:16.298182 DCon157  ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
00:24:16.397907 DCon128  Saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox" with version "1.19-linux"
00:24:16.406957 DCon128  Finished saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox"
00:24:16.442267 DCon148  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:25:31.450525 DCon148  Saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox" with version "1.19-linux"
00:25:31.459651 DCon148  Finished saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox"
00:25:31.471443 DCon153  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:25:32.361968 DCon153  Saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox" with version "1.19-linux"
00:25:32.370872 DCon153  Finished saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox"
00:25:32.382259 DCon148  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:25:33.354334 DCon144  Saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox" with version "1.19-linux"
00:25:33.360600 DCon144  Finished saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox"
00:25:33.375274 DCon155  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:25:36.226804 DCon156  Saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox" with version "1.19-linux"
00:25:36.235369 DCon156  Finished saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox"
00:25:36.248541 DCon161  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:26:16.154973 DCon162  Saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox" with version "1.19-linux"
00:26:16.161694 DCon162  Finished saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox"
00:26:16.175804 DCon161  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:27:35.520670 DCon170  Saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox" with version "1.19-linux"
00:27:35.604596 DCon170  Finished saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox"
00:27:35.622072 DCon166  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:34:14.975778 DCon184  ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
00:34:15.104129 DCon190  Saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox" with version "1.19-linux"
00:34:15.112808 DCon190  Finished saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox"
00:34:15.129084 DCon195  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:34:15.445441 DCon193  Saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox" with version "1.19-linux"
00:34:15.453795 DCon193  Finished saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox"
00:34:15.467044 DCon182  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:34:22.548350 DCon186  Saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox" with version "1.19-linux"
00:34:22.556255 DCon186  Finished saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox"
00:34:22.569573 DCon193  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:34:25.930681 DCon192  Saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox" with version "1.19-linux"
00:34:25.996107 DCon192  Finished saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox"
00:34:26.027958 DCon187  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:34:59.957298 DCon182  ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
00:35:00.062223 DCon187  Saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox" with version "1.19-linux"
00:35:00.071222 DCon187  Finished saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox"
00:35:00.092573 DCon188  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:35:00.375491 DCon200  Saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox" with version "1.19-linux"
00:35:00.385589 DCon200  Finished saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox"
00:35:00.397512 DCon198  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:38:40.382940 DCon198  ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
00:38:40.392478 DCon208  Saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox" with version "1.19-linux"
00:38:40.398662 DCon208  Finished saving settings file "/home/alex/VirtualBox VMs/PC015/PC015.vbox"
00:38:40.416259 DCon195  ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
00:38:40.417557 DCon195  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:38:40.418366 DCon209  ERROR [COM]: aRC=NS_ERROR_INVALID_ARG (0x80070057) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={SessionMachine} aText={Properties with TRANSIENT or TRANSRESET flag cannot be set or modified if VM is not running}, preserve=false aResultDetail=0
00:38:41.427427 DCon182  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:38:43.812341 DCon182  Platform architecture set to 'x86'
00:38:43.815020 DCon182  ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:38:43.841270 DCon195  NetIfAdpCtlOut: VBoxNetAdpCtl: Error while retrieving link status for vmnet1: VBoxNetAdpCtl: ioctl failed: Operation not supported
00:38:43.846607 DCon195  NetIfAdpCtlOut: VBoxNetAdpCtl: Error while retrieving link status for vmnet8: VBoxNetAdpCtl: ioctl failed: Operation not supported
00:38:43.861958 DCon195  NetIfAdpCtlOut: VBoxNetAdpCtl: Error while retrieving link status for vmnet1: VBoxNetAdpCtl: ioctl failed: Operation not supported
